Codigo,Cargo,Ano,Pergunta,Opcao1,Opcao2,Opcao3,Opcao4,Opcao5,Organizadora,Gabarito,Materia,Assunto1,Assunto2,Assunto3
2675,Auxiliar Judiciário,2002,"<p>Analise as seguintes afirma&ccedil;&otilde;es relativas a conhecimentos b&aacute;sicos de microcomputadores PC. </p><p>I. Em um disquete de 3,5 polegadas podem ser armazenados arquivos de at&eacute; 1,44 Giga bytes. </p><p>II. A RAM e a mem&oacute;ria cache permitem apenas leitura. </p><p>III. O teclado e o mouse s&atilde;o perif&eacute;ricos de entrada de dados. </p><p>IV. A impressora &eacute; um perif&eacute;rico de sa&iacute;da de dados. </p><p>Indique a op&ccedil;&atilde;o que contenha todas as afirma&ccedil;&otilde;es verdadeiras.</p>",I e II,II e III,III e IV,I e III,II e IV,ESAF,C,Noções de Informática,Hardware e de software,,
2676,Auxiliar Judiciário,2002,Para acrescentar uma nova fonte no Windows 98 deve-se utilizar o ícone Fontes,no Painel de Controle,do item Favoritos no menu Iniciar,do item Documento no menu Iniciar,da opção Localizar no menu Iniciar,do Windows Update,ESAF,A,Noções de Informática,Windows 98,,
2677,Auxiliar Judiciário,2002,"Na configuração padrão do Word, para se retirar apenas o itálico de um texto já selecionado e formatado com Negrito e Itálico, deve-se","inicialmente retirar o negrito para, em seguida, retirar o itálico e, finalmente, formatá-lo novamente com negrito","retirar a seleção do texto e, só então, clicar no botão Itálico",abrir o menu Inserir e clicar na opção Retirar Itálico,clicar no botão Itálico,clicar no botão Estilo e escolher a opção Itálico,ESAF,D,Noções de Informática,Editor de Texto,Microsoft Word,Microsoft Office
2678,Auxiliar Judiciário,2002,"No Excel, ao se digitar a fórmula =soma(A5:A8) em uma célula, o resultado será",apenas a soma das células A5 e A8,a soma de todos os valores das células do intervalo de A5 até A8,a soma de todos os valores das células do intervalo de A6 até A7,que a célula A5 receberá o valor da célula A8,que a célula A8 receberá o valor da célula A5,ESAF,B,Noções de Informática,Microsoft Excel,,
2679,Auxiliar Judiciário,2002,"Na Internet, cada página WWW possui um endereço único, que é chamado de",e-mail,servidor,TCP/IP,home page,URL,ESAF,E,Noções de Informática,Internet e intranet,,
2680,Auxiliar Judiciário,2002,<u>N&atilde;o </u>comp&otilde;e(m) a Justi&ccedil;a de Primeira Inst&acirc;ncia:,Juízes substitutos,Juízes de Direito Auxiliares,Tribunal do Júri,Conselho Nacional da Magistratura,Juizados de Paz,ESAF,D,Organização Judiciária,Tribunal de Justiça do Estado do Ceará,,
2681,Auxiliar Judiciário,2002,De acordo com o Código de Divisão e Organização Judiciária do Estado:,Os Juízes de Direito do interior têm as mesmas atribuições e competências dos Juízes Substitutos.,Nenhum Juiz de Direito pode presidir Tribunal do Júri.,Em toda comarca do Estado deve haver um juizado especial e uma Turma recursal composta por Desembargadores do Tribunal de Justiça.,O Auditor Militar será sempre um Desembargador do Tribunal de Justiça.,"Os Juízes Substitutos são eleitos para tal cargo, pelos membros do Tribunal de Justiça, por tempo limitado, com mandato de 4 anos. Auxiliar de Administração - TJ - CE - 2002 6 Provas c.1 e c.2",ESAF,A,Organização Judiciária,Tribunal de Justiça do Estado do Ceará,,
2682,Auxiliar Judiciário,2002,Sobre o Juiz Substituto é correto dizer:,"É nomeado dentre bacharéis de Direito, independentemente de concurso público, pelo Tribunal de Justiça.",Sua jurisdição corresponde à unidade territorial da comarca de primeira instância para a qual foi nomeado.,"Exerce o cargo apenas enquanto gozar da confiança do Poder Executivo, podendo ser livremente exonerado pelo Chefe de qualquer dos três Poderes.","Nunca exerce jurisdição previdenciária, nem trabalhista nem eleitoral.",Nunca pode exercer a função de Diretor do Foro.,ESAF,B,Organização Judiciária,Tribunal de Justiça do Estado do Ceará,,
2683,Auxiliar Judiciário,2002,"De acordo com o Código de Divisão e Organização Judiciária do Estado, compete à Justiça Militar, por seus órgãos:","Julgar toda e qualquer causa, cível ou penal, em que um policial militar apareça como parte.",Julgar conflitos cíveis entre policiais militares do Estado.,Processar e julgar os policiais militares e bombeiros militares nos crimes militares definidos em lei.,"Processar e julgar os militares do Exército, da Aeronáutica e da Marinha, pelos crimes que cometerem no Estado do Ceará.","Processar e julgar os policiais militares e bombeiros militares, além dos militares do Exército, da Aeronáutica e da Marinha, pelos crimes que cometerem no Estado do Ceará.",ESAF,C,Organização Judiciária,Tribunal de Justiça do Estado do Ceará,,
2684,Auxiliar Judiciário,2002,"Nos termos do Código de Divisão e Organização Judiciária do Estado, assinale a que compete supervisionar os serviços judiciários da primeira instância, na Comarca da Capital.",Serviço de Distribuição,Plenário do Tribunal de Justiça,Qualquer das Câmaras do Tribunal de Justiça,Serviço de Portaria dos Feitos Judiciais,Diretor do Foro da Capital,ESAF,E,Organização Judiciária,Tribunal de Justiça do Estado do Ceará,,
2685,Auxiliar Judiciário,2002,"Entre os itens abaixo, <u>n&atilde;o </u>&eacute; fun&ccedil;&atilde;o do arquivo:",preservar os documentos.,organizar os documentos.,classificar os documentos.,proporcionar consulta.,doar os documentos.,ESAF,E,Arquivologia,Conceitos Fundamentais,,
2686,Auxiliar Judiciário,2002,"Para melhor conservação dos documentos de arquivo, devemos:",lavar as mãos antes de tocá-los.,"amarrar os documentos com barbante, antes de colocar nas caixas.","grampear os documentos, para evitar perda.",jogar fora os documentos rasgados.,limpá-los com pano úmido.,ESAF,D,Arquivologia,Conservação,,
2687,Auxiliar Judiciário,2002,"Além da fase intermediária, em que não são muito consultados, os documentos de arquivo passam pela fase:","de organização, em que são arrumados.","de seleção, em que são descartados.","corrente, em que não podem ser eliminados.","temporária, em que não podem ser consultados.","permanente, em que são abertos à consulta pública.",ESAF,E,Arquivologia,Teoria das tres idades,arquivo intermediário,Arquivos Permanentes
2688,Auxiliar Judiciário,2002,O setor de expedição de documentos tem por função:,arquivar os documentos.,encaminhar os documentos acompanhados dos respectivos anexos.,"desmembrar os processos realizando a juntada, quando necessário.",classificar os documentos de acordo com a procedência.,ter acesso aos documentos sigilosos.,ESAF,B,Arquivologia,Protocolo,,
2689,Auxiliar Judiciário,2002,O controle da correspondência em trâmite na instituição é efetivado por meio da adoção de um instrumento denominado:,livro de protocolo.,agenda diária.,livro de autenticações.,livro de registro.,lista de pendências.,ESAF,A,Arquivologia,Protocolo,,
2690,Auxiliar Judiciário,2002,"No atendimento ao telefone, deve-se:",prolongar a conversa.,tratar a pessoa com intimidade.,estar seguro sobre as informações prestadas.,usar um tom de voz alto.,usar palavras difíceis.,ESAF,B,Administração Geral,Administração Geral,,
2691,Auxiliar Judiciário,2002,Um método adequado para estocar matéria-prima resulta em:,aumento dos acidentes de trabalho.,maior desgaste dos equipamentos de movimentação.,diminuição do ritmo de trabalho.,maior controle do estoque.,aumento dos custos de operação.,ESAF,D,Administração de Recursos Materiais,Estoque,,
2692,Auxiliar Judiciário,2002,"No fechamento de embalagens para estoque, <u>n&atilde;o</u> s&atilde;o usados(as):",grampos metálicos.,costuras.,fitas magnéticas.,fitas metálicas.,fitas adesivas.,ESAF,C,Administração de Recursos Materiais,Estoque,,
2693,Auxiliar Judiciário,2002,Assinale a op&ccedil;&atilde;o que <u>n&atilde;o</u> descreve uma tarefa de um setor de controle de estoque:,Retirar do estoque os produtos obsoletos e danificados.,Confeccionar as embalagens para guarda dos produtos.,Solicitar ao setor de compras a aquisição do produto em falta.,Determinar quando o estoque deve ser reabastecido.,Fornecer informações sobre a posição do estoque.,ESAF,B,Administração de Recursos Materiais,,,
2694,Auxiliar Judiciário,2002,"Na saída de material de um almoxarifado, um dos procedimentos que deve ser usado é:",fazer o registro do material que está sendo retirado.,providenciar a emissão da requisição de compra.,buscar informações a respeito do solicitante.,pedir autorização ao diretor da organização para atender à requisição.,receber uma via da nota de devolução.,ESAF,A,Administração de Recursos Materiais,,,
2695,Auxiliar Judiciário,2002,"O período inicial do funcionário, no serviço público, no qual ele é testado para se verificar sua adaptação ao trabalho, denomina-se:",estágio probatório,fase de adaptação,posse,investidura,nomeação,ESAF,A,Direito Administrativo,Estatuto dos Funcionários Públicos Civis do Estado,,
2696,Auxiliar Judiciário,2002,"Observada a Organização Judiciária do Estado do Ceará, temos que, no âmbito do Tribunal de Justiça, as Câmaras Isoladas são compostas do seguinte número de Desembargadores:",dois,três,quatro,cinco,sete,ESAF,C,Direito Administrativo,Organização da Administração Pública - Órgãos públicos,,
2697,Auxiliar Judiciário,2002,"O provimento de cargo público, mediante reingresso do funcionário aposentado, em razão de insubsistência dos motivos de sua aposentadoria, denomina-se:",acesso,reversão,aproveitamento,retorno,reintegração,ESAF,B,Direito Administrativo,Estatuto dos Funcionários Públicos Civis do Estado,,
2698,Auxiliar Judiciário,2002,A conduta funcional que acarreta prejuízo ao patrimônio do Estado é hipótese de responsabilidade:,penal,administrativa,funcional,material,civil,ESAF,E,Direito Administrativo,Estatuto dos Funcionários Públicos Civis do Estado,,
2699,Auxiliar Judiciário,2002,"Pela legislação estadual do Ceará, a penalidade aplicada ao funcionário que, em caráter primário, tenha cometido falta leve, não punível, por lei, com outro tipo de sanção, denomina-se:",multa,advertência,suspensão,repreensão,cassação,ESAF,D,Direito Administrativo,Estatuto dos Funcionários Públicos Civis do Estado,,
2700,Atendente Judiciário,2002,Constitui exemplo de órgão da Administração Pública Federal:,O Ministério da Justiça,Uma empresa pública,Uma sociedade de economia mista,Uma fundação pública,Uma autarquia,ESAF,A,Direito Administrativo,Administração Direta,,
2701,Atendente Judiciário,2002,"Assinale a opção em que se registram cargos que podem ser exercidos simultaneamente por um mesmo servidor, desde que haja compatibilidade de horário:",Um cargo de Juiz de Direito e outro de Juiz do Trabalho,Um cargo de Juiz e outro de advogado de empresa pública,Um cargo de atendente judiciário com outro de professor,Dois cargos de professor,Três cargos de médico,ESAF,D,Direito Constitucional,Administração Pública – Disposições Gerais e Servidores Públicos,,
2702,Atendente Judiciário,2002,Assinale a opção correta.,O direito de greve foi expressamente proibido aos servidores públicos.,Os servidores públicos estão proibidos de formar associações sindicais.,A Constituição expressamente prevê a perda da função pública para o servidor que pratica atos de improbidade.,É imprescritível a punição de ilícitos praticados por agentes públicos.,Independe de lei a criação de autarquias.,ESAF,C,Direito Constitucional,Administração Pública – Disposições Gerais e Servidores Públicos,,
2703,Atendente Judiciário,2002,"A garantia dada pela Constituição aos juízes de não serem removidos de suas comarcas, salvo por motivo de interesse público, é conhecida como garantia da:",Inamovibilidade,Irredutibilidade,Improbidade,Inatividade,Vitaliciedade,ESAF,A,Direito Constitucional,Poder Judiciário – Disposições gerais,,
2704,Atendente Judiciário,2002,Assinale a opção correta.,"O Ministério Público é considerado pela Constituição, de modo expresso, como órgão do Poder Judiciário.",O Tribunal de Contas da União faz parte do Poder Judiciário.,Todas as decisões dos órgãos do Poder Judiciário devem ser fundamentadas.,Não é exigido concurso público para o provimento de cargo de Juiz Substituto.,A Constituição garante aos juízes o livre exercício de atividades político-partidárias.,ESAF,C,Direito Constitucional,Poder Judiciário – Disposições gerais,,
2705,Atendente Judiciário,2002,Assinale a op&ccedil;&atilde;o em que consta um dado que o C&oacute;digo de Processo Civil <u>n&atilde;o</u> exige que seja indicado na peti&ccedil;&atilde;o inicial:,Nome do autor e do réu,Filiação do autor e do réu,Estado civil do autor e do réu,Domicílio e residência do autor e do réu,Profissão do autor e do réu,ESAF,B,Direito Processual Civil,Petição Inicial,,
2706,Atendente Judiciário,2002,"Se a peti&ccedil;&atilde;o inicial <u>n&atilde;o</u> indicar o valor dado &agrave; causa, o juiz dever&aacute;:",dar um valor para a causa ele mesmo.,deixar a cargo do réu estimar o valor da causa.,"indeferir, imediatamente, a petição inicial.","determinar que o autor complete a petição inicial, indeferindo a petição inicial se o autor não cumprir a diligência no prazo legal.",julgar improcedente o pedido.,ESAF,D,Direito Processual Civil,Petição Inicial,,
2707,Atendente Judiciário,2002,Assinale a opção correta.,"O prazo de 15 dias para o réu contestar não se altera, mesmo que no processo haja mais de um réu, tendo cada um deles advogado diferente.","Se o réu oferecer exceção, esta deverá ser processada em apenso aos autos principais.",A reconvenção deve ser feita na mesma peça em que consta a contestação.,"A contestação, no procedimento ordinário, pode ser feita oralmente, perante o juiz da causa.","Nos processos sujeitos a procedimento ordinário, as audiências não podem ser públicas, salvo mediante acordo entre as partes.",ESAF,B,Direito Processual Civil,Resposta do réu,,
