Codigo,Cargo,Ano,Pergunta,Opcao1,Opcao2,Opcao3,Opcao4,Opcao5,Organizadora,Gabarito,Materia,Assunto1,Assunto2,Assunto3
2857,Assistente de Chancelaria,2002,"O ano de 2002 assinala a passagem do centen&aacute;rio de nascimento de Juscelino Kubistchek de Oliveira, uma das personalidades centrais da Hist&oacute;ria do Brasil. Especialmente sob o ponto de vista da economia, os &quot;Anos JK&quot; caracterizaram-se, entre outros, pelos aspectos seguintes, <u>exceto</u>:","construção de Brasília, a nova Capital, no Planalto Central, que tinha entre seus objetivos promover a interiorização do desenvolvimento, até então bastante concentrado em determinadas áreas do território nacional.","a fixação de um &quot;Plano de Metas&quot;, destacando o binômio energia e transporte como indutor e sustentáculo do desenvolvimento, popularizado pelo lema &quot;50 anos em 5&quot;.","a abertura ao capital estrangeiro, visto como necessário ao financiamento do desenvolvimento nacional, em face das carências internas.","efetiva introdução da indústria automobilística no país, que passou a desempenhar papel preponderante e dinâmico na modernização da economia brasileira.","criação da Petrobrás, empresa que, exercendo o monopólio estatal na exploração do petróleo, cresceu e se transformou no símbolo do nacionalismo econômico brasileiro.",ESAF,E,Conhecimentos Gerais,Aspectos relevantes da História e da Geografia do Brasil,,
2858,Assistente de Chancelaria,2002,"Ao se tra&ccedil;ar um panorama da cultura brasileira contempor&acirc;nea, &eacute; <u>incorreto</u> afirmar:","após a extinção da EMBRAFILME, no governo Collor, a produção cinematográfica entrou em pronunciada crise, dela dando claros sinais de recuperação nos últimos anos.","o filme <i>Central do Brasil</i>, com sua considerável premiação dentro e fora do país, é um dos grandes símbolos da nova safra de filmes brasileiros de reconhecida qualidade.","no campo da música popular, o retrocesso é evidente: sem se renovar há décadas, reduz sua produção, encolhe sua participação no mercado e deixa de ser tocada nas emissoras de rádio.","a existência de lei de incentivo à produção cultural possibilita angariar recursos que financiam as atividades culturais, normalmente ocorrendo com empresas que investem parte dos impostos devidos nessas produções.","em um país como o Brasil, com expressivo número de analfabetos e grandes dificuldades de acesso à leitura, a televisão acaba por desempenhar papel primordial no terreno da educação e da cultura, no mais das vezes como único veículo acessível à maioria da população.",ESAF,C,Conhecimentos Gerais,"MUSICA, CULTURA, ARTES.",,
2859,Assistente de Chancelaria,2002,"Uma guerra civil que se arrasta h&aacute; d&eacute;cadas, acirra-se nos &uacute;ltimos anos ao envolver a&ccedil;&otilde;es de guerrilheiros de esquerda, mil&iacute;cias de direita e os narcotraficantes. O pa&iacute;s sul-americano que vive esse drama &eacute; o (a)",&nbsp; Venezuela.,Argentina.,Colômbia.,Peru.,Equador.,ESAF,C,Conhecimentos Gerais,Atualidades: principais acontecimentos nacionais e regionais abordados nos diferentes veículos de comunicação,Aspectos relevantes da História e Geografia mundiais,Aspectos marcantes do mundo contemporâneo
2860,Assistente de Chancelaria,2002,"A Argentina vive, nos dias de hoje, a mais profunda crise de sua história. Entre os diversos fatores que levaram o país à situação atual, pode-se apontar como um dos determinantes","a decisão brasileira de valorizar o Real, em janeiro de 1999, sem o prévio conhecimento de seus parceiros de MERCOSUL.","a resistência do governo argentino em adotar, nos últimos anos, uma política econômica liberal, com pouca interferência estatal e bastante liberdade aos agentes econômicos.","a redução do mercado consumidor interno, o que prejudicou sensivelmente a indústria argentina, uma das mais modernas e competitivas do mundo.","a insistência na manutenção de um câmbio artificial, expresso na paridade peso-dólar, além de uma privatização problemática e da abertura sem controle aos capitais internacionais.","o descompasso entre a fragilidade das empresas e o crescente fortalecimento dos partidos políticos tradicionais, como o Justicialista e a União Cívica Radical.",ESAF,D,Conhecimentos Gerais,Aspectos relevantes da História e Geografia mundiais,Mercosul,
2861,Assistente de Chancelaria,2002,"Além de autoridade máxima da Igreja Católica, o papa João Paulo II notabilizou-se, nas últimas décadas do século XX, como personagem importante da cena internacional. No campo político, sua atuação foi considerada bastante significativa nos acontecimentos que assinalaram","o colapso dos regimes socialistas no Leste europeu, inclusive na Polônia, seu país de origem.",a deposição do regime salazarista em Portugal.,"o início da Guerra do Golfo, contra Saddam Hussein.","o afastamento de Fernando Collor da Presidência da República, no Brasil.",o fim do ciclo dos regimes militares na América Latina.,ESAF,A,Conhecimentos Gerais,Aspectos relevantes da História e Geografia mundiais,Política Internacional,"ASPECTOS POLÍTICOS, RELIGIOSOS, ECONÔMICOS, SOCIAIS"
2862,Assistente de Chancelaria,2002,"Desde a criação da Organização das Nações Unidas, logo após o fim da Segunda Guerra Mundial, seu Conselho de Segurança sempre teve destacada projeção, justamente por tratar de temas que afetam a segurança e a paz mundiais. A respeito desse Conselho, assinale a opção correta.",É formado por representantes de todos os países que integram a ONU.,"Responde, também, pelas ações da ONU voltadas para a educação e a cultura.","Situado fora da sede da ONU, suas reuniões ocorrem em Genebra, na Suíça.","Cinco entre os países que o integram têm direito a veto (EUA, Rússia, Reino Unido, França e China).","Suas decisões, para serem válidas, têm de ser aprovadas pela Assembléia Geral da ONU.",ESAF,D,Conhecimentos Gerais,Política Internacional,"ONGS, ONU",
2863,Assistente de Chancelaria,2002,"<p>A multiplica&ccedil;&atilde;o do n&uacute;mero de organismos internacionais tem sido caracter&iacute;stica marcante do mundo contempor&acirc;neo, com uma &aacute;rea de atua&ccedil;&atilde;o cada vez mais abrangente. Relativamente ao tema, marque com (V) a assertiva verdadeira e com (F) a assertiva falsa, assinalando em seguida a op&ccedil;&atilde;o correspondente.</p><p> ( ) Um mundo crescentemente globalizado acaba por conferir mais for&ccedil;a &agrave;s organiza&ccedil;&otilde;es internacionais, justamente porque elas atuam em setores fundamentais para a vida dos povos, num extenso leque que vai dos direitos humanos &agrave;s rela&ccedil;&otilde;es econ&ocirc;micas, da educa&ccedil;&atilde;o e da sa&uacute;de &agrave; preserva&ccedil;&atilde;o ambiental, por exemplo. </p><p>( ) Uma das mais antigas e conhecidas entre essas organiza&ccedil;&otilde;es &eacute; a Cruz Vermelha, cuja atua&ccedil;&atilde;o humanit&aacute;ria se faz presente no amparo a v&iacute;timas de cat&aacute;strofes naturais, de guerras e de formas variadas de viol&ecirc;ncia. </p><p>( ) Contando com associados em todos os pa&iacute;ses do mundo, a Anistia Internacional &eacute; uma organiza&ccedil;&atilde;o criada pelo governo brit&acirc;nico, que tem por miss&atilde;o pressionar pela liberta&ccedil;&atilde;o de presos pol&iacute;ticos que, movidos por suas convic&ccedil;&otilde;es e sem ter feito uso de viol&ecirc;ncia, foram v&iacute;timas de governos autorit&aacute;rios.</p>","V, V, V","V, V, F","F, F, V","F, F, F","V, F, F",ESAF,B,Conhecimentos Gerais,Política Internacional,"ONGS, ONU",
2864,Assistente de Chancelaria,2002,"<p>A Guerra Fria, caracterizando a disputa do poder mundial entre Estados Unidos e Uni&atilde;o Sovi&eacute;tica, manifestou-se de v&aacute;rias formas, inclusive no campo militar propriamente dito. A esse respeito, marque com (V) a assertiva verdadeira e com (F) a assertiva falsa, assinalando em seguida a op&ccedil;&atilde;o correspondente. </p><p>( ) No final dos anos 40, quando a bipolaridade americano-sovi&eacute;tica ganhava contorno preciso, foi criada a Organiza&ccedil;&atilde;o do Tratado do Atl&acirc;ntico Norte (OTAN), por inspira&ccedil;&atilde;o de Washington, para ser a alian&ccedil;a militar ocidental. </p><p>( ) A resposta sovi&eacute;tica veio por meio do Pacto de Vars&oacute;via; hoje, mesmo n&atilde;o mais existindo o bloco socialista europeu, essa alian&ccedil;a militar continua de p&eacute;, sob comando da R&uacute;ssia, basicamente para a defesa de seu territ&oacute;rio asi&aacute;tico. </p><p>( ) Com o fim da Uni&atilde;o Sovi&eacute;tica e o colapso do socialismo na Europa Oriental, a OTAN perdeu sua raz&atilde;o de ser, tendo sido extinta, com a desmobiliza&ccedil;&atilde;o de suas tropas em territ&oacute;rio europeu.</p>","V, V, V","V, V, F","F, F, V","F, F, F","V, F, F",ESAF,E,Conhecimentos Gerais,Aspectos relevantes da História e Geografia mundiais,,
2865,Assistente de Chancelaria,2002,"Pode-se apontar como um dos efeitos positivos da globalização a ampliação do campo em que atuam organismos e instituições comprometidos com a defesa do meio ambiente. Disso também decorre a crescente afirmação do conceito de &quot;desenvolvimento sustentável&quot;, que pode ser entendido como","o retorno às práticas econômicas anteriores à Revolução Industrial, como forma de reduzir drasticamente os impactos negativos sobre a natureza.","abolição gradual do uso de máquinas e implementos agrícolas e utilização intensiva de produtos orgânicos na adubação do solo, de modo a preservá-los das erosões.","esforço de se permitir apenas a produção em indústrias que façam uso de fontes alternativas de energia, como o petróleo e o carvão vegetal, para diminuir os efeitos poluentes de suas chaminés.","a preocupação de, não detendo o progresso, promover o desenvolvimento de maneira mais equilibrada, tendo por horizonte preservar a natureza como fonte de vida para as futuras gerações.","elimina&ccedil;&atilde;o de qualquer forma de produ&ccedil;&atilde;o que implique, de alguma forma, a intera&ccedil;&atilde;o do homem com a natureza por saber que, nesse caso, a natureza sempre sair&aacute; derrotada.<em> </em>",ESAF,D,Conhecimentos Gerais,Globalização,,
2866,Assistente de Chancelaria,2002,"Os efeitos de uma nova ordem internacional, em um mundo crescentemente globalizado, se fazem sentir por todos os lados, inclusive alterando tradicionais conceitos geográficos. A respeito desse novo quadro com o qual se convive nos dias de hoje, assinale a opção correta.","Dinamiza-se a utilização do espaço territorial, concentrando-se a moderna produção industrial nos países ditos periféricos, onde a mãode- obra é bem mais barata e maiores as possibilidades de consumo.","As novas conquistas da ciência e o notável desenvolvimento da tecnologia da informação, de que a Internet seria referência essencial, acabaram por tornar mais rígida e impermeável a noção de fronteira nacional.","Embora com razoável índice de crescimento, a população brasileira mantém-se ocupando praticamente o mesmo espaço geográfico desde o início da colonização, o que a faz uma população sem tendência a grandes movimentos.","Na configuração geográfica do mundo atual chama a atenção dos estudiosos a crescente dificuldade que se coloca aos movimentos migratórios populacionais, em processo análogo ao encontrado pelos capitais transnacionalizados.","Quando se fala em ocupação do território, a urbanização comparece como uma das características centrais da sociedade contemporânea, na maioria das vezes acompanhada de vários problemas, como deficiências de moradia, transporte e saneamento básico, entre muitos outros.",ESAF,E,Conhecimentos Gerais,Globalização,,
2867,Assistente de Chancelaria,2002,"A Hist&oacute;ria Contempor&acirc;nea teve na Segunda Guerra Mundial (1939-1945) um de seus acontecimentos mais marcantes e definidores. Relativamente ao seu significado hist&oacute;rico e ao mundo que fez nascer, assinale a op&ccedil;&atilde;o <u>incorreta</u>.","A Segunda Guerra Mundial foi marcada pelo confronto de dois grandes blocos: o Eixo, liderado por Alemanha, Itália e Japão, e os Aliados, tendo à frente, sobretudo, os EUA, a URSS e a Inglaterra.","A identidade ideológica mais nítida, durante o conflito, foi a que aproximou os países do Eixo, assentada nas teses nazi-fascistas.","O Brasil participou diretamente da guerra, tendo constituído a Força Expedicionária Brasileira (FEB), que combateu em território italiano, e a Força Aérea Brasileira (FAB), especialmente usada no patrulhamento do Atlântico Sul.","Terminado o conflito, o mundo testemunhou o declínio da Europa e a ascensão de duas superpotências, os EUA e a URSS, as quais, nos anos seguintes, empenharam-se na disputa por áreas de influência em todas as partes, num cenário de guerra não declarada: era a &quot;guerra fria&quot;.","Após a Segunda Guerra, aprofundaram-se as estruturas de dominação colonial sobre a Ásia e a África, o que eliminou a possibilidade de independência nacional nesses continentes.",ESAF,E,Conhecimentos Gerais,Aspectos relevantes da História e Geografia mundiais,,
2868,Assistente de Chancelaria,2002,"O cenário internacional contemporâneo é bem diferente daquele surgido com o fim da Segunda Guerra. O fim da URSS foi fator determinante para que ocorresse essa transformação. Assim, nos dias de hoje, é correto afirmar que:","o sistema bipolar de poder mundial, que a &quot;guerra fria&quot; ajudou a compor, deixa de existir a partir do momento em que a URSS desaparece de cena.","com o colapso da URSS, a Rússia viu-se na contingência de desmobilizar suas forças armadas e colocar seu arsenal nuclear sob os cuidados do Conselho de Segurança da ONU.","ao contrário do que se imaginava, a presença militar norte-americana no mundo retraiu-se com o desaparecimento da URSS, agindo quase que exclusivamente a pedido da ONU.","o fim da URSS também alterou radicalmente a situação da República Popular da China, que, liberalizando sua economia e seu regime político, isolou-se em relação ao exterior e assumiu o posto de maior potência asiática.","o esgotamento da &quot;guerra fria&quot; tamb&eacute;m significou, a partir do final do s&eacute;culo XX, o fim de conflitos regionais ou locais motivados por quest&otilde;es &eacute;tnicas, religiosas e nacionais.<em> </em>",ESAF,A,Conhecimentos Gerais,Aspectos relevantes da História e Geografia mundiais,,
